Player,Link,Tm,Money,Signed Using,Year
JaVale McGee,,DEN,10000000,Bird Rights,2013
Andrei Kirilenko,,MIN,9779349,Cap Space,2013
Gerald Wallace,,BRK,9682435,Bird Rights,2013
Tim Duncan,,SAS,9638554,Bird Rights,2013
Danilo Gallinari,,DEN,9439000,Bird Rights,2013
Andris Biedrins,,GSW,9000000,Bird Rights,2013
Ryan Anderson,,NOH,8700000,Bird Rights,2013
Steve Nash,,LAL,8700000,Bird Rights,2013
Shawn Marion,,DAL,8646364,Bird Rights,2013
Paul Millsap,,UTA,8603633,Bird Rights,2013
Jameer Nelson,,ORL,8600000,Bird Rights,2013
Mo Williams,,UTA,8500000,Bird Rights,2013
Rodney Stuckey,,DET,8500000,Bird Rights,2013
Devin Harris,,ATL,8500000,Bird Rights,2013
Jeff Green,,BOS,8375000,Bird Rights,2013
Omer Asik,,HOU,8374646,Cap Space,2013
Jeremy Lin,,HOU,8374646,Cap Space,2013
Anderson Varejao,,CLE,8368182,Bird Rights,2013
Nenad Krstic,,BOS,,,2013
Kendrick Perkins,,OKC,8300531,Bird Rights,2013
Thaddeus Young,,PHI,8289130,Bird Rights,2013
Marvin Williams,,UTA,8287500,Bird Rights,2013
Lamar Odom,,LAC,8200000,Bird Rights,2013
John Salmons,,SAC,8083000,Bird Rights,2013
Charlie Villanueva,,DET,8060000,Cap Space,2013
Caron Butler,,LAC,8000000,Cap Space,2013
George Hill,,IND,8000000,Bird Rights,2013
Chris Kaman,,DAL,8000000,Cap Space,2013
Tyrus Thomas,,CHA,8000000,Bird Rights,2013
Ersan Ilyasova,,MIL,7900000,Bird Rights,2013
Arron Afflalo,,ORL,7750000,Bird Rights,2013
Marcus Thornton,,SAC,7525000,Cap Space,2013
Mike Conley,,MEM,7505786,Cap Space,2013
Goran Dragic,,PHO,7500000,Cap Space,2013
Beno Udrih,,ORL,7372200,MLE,2013
DeSagana Diop,,CHA,7372200,MLE,2013
Trevor Ariza,,WAS,7258960,DPE,2013
Marcin Gortat,,PHO,7258960,Early Bird Rights,2013
Metta World Peace,,LAL,7258960,MLE,2013
Blake Griffin,,LAC,7226892,1st Round Pick,2013
Steven Hunter,,MEM,,,2013
Robert Horry,,SAS,,,2013
Tayshaun Prince,,MEM,6764045,Bird Rights,2013
Samuel Dalembert,,MIL,6698565,Cap Space,2013
Al Harrington,,ORL,6687400,MLE,2013
Drew Gooden,,MIL,6687400,MLE,2013
Wesley Matthews,,POR,6505320,MLE,2013
Spencer Hawes,,PHI,6500000,Bird Rights,2013
Glen Davis,,ORL,6400000,Bird Rights,2013
Greg Ostertag,,UTA,,,2013
Landry Fields,,TOR,6250000,Cap Room,2013
J.J. Redick,,MIL,6190000,Bird Rights,2013
Francisco Garcia,,HOU,6100000,Bird Rights,2013
Luke Walton,,CLE,6091363,Bird Rights,2013
Richard Hamilton,,DET,6069767,,2013
Amir Johnson,,TOR,6000000,Bird Rights,2013
Channing Frye,,PHO,6000000,MLE,2013
Brandon Bass,,BOS,6000000,Bird Rights,2013
Wilson Chandler,,DEN,5930414,Bird Rights,2013
John Wall,,WAS,5915880,1st Round Pick,2013
James Harden,,HOU,5820417,1st Round Pick,2013
Mike Miller,,MIA,5800000,Cap Space,2013
Jason Richardson,,PHI,5799625,Bird Rights,2013
Kyle Lowry,,TOR,5750000,Bird Rights,2013
Michael Beasley,,PHO,5750000,Cap Space,2013
Nick Young,,PHI,5600000,Cap Space,2013
Chuck Hayes,,SAC,5486250,Cap Room,2013
Rudy Fernandez,,DEN,,,2013
Jarrett Jack,,GSW,5400000,MLE,2013
Kyrie Irving,,CLE,5375760,1st Round Pick,2013
Evan Turner,,PHI,5293080,1st Round Pick,2013
Tyreke Evans,,SAC,5251825,1st Round Pick,2013
Jason Thompson,,SAC,5250000,Bird Rights,2013
Zaza Pachulia,,ATL,5248750,Bird Rights,2013
Anthony Davis,,NOH,5144280,1st Round Pick,2013
Brandon Roy,,MIN,5100000,Cap Space,2013
Jamal Crawford,,LAC,5000000,MLE,2013
Jason Maxiell,,DET,5000000,Bird Rights,2013
Andre Miller,,DEN,5000000,Bird Rights,2013
Richard Hamilton,,CHI,5000000,MLE,2013
Ramon Sessions,,CHA,5000000,Cap Space,2013
Jason Terry,,BOS,5000000,MLE,2013
Courtney Lee,,BOS,5000000,Bird Rights,2013
Louis Williams,,ATL,5000000,MLE,2013
Kyle Korver,,ATL,5000000,Cap Space,2013
Robin Lopez,,NOH,4899293,Bird Rights,2013
Nikola Pekovic,,MIN,4837200,Cap Space,2013
Derrick Williams,,MIN,4809840,1st Round Pick,2013
Luc Mbah a Moute,,MIL,4794192,Bird Rights,2013
Daniel Gibson,,CLE,4792332,Early Bird Rights,2013
Derrick Favors,,UTA,4753320,1st Round Pick,2013
Michael Kidd-Gilchrist,,CHA,4602720,1st Round Pick,2013
Linas Kleiza,,TOR,4600000,MLE,2013
Marcus Camby,,NYK,4590338,Bird Rights,2013
Boris Diaw,,SAS,4500000,MLE,2013
Jonas Jerebko,,DET,4500000,Early Bird Rights,2013
J.J. Barea,,MIN,4493500,Cap Space,2013
Enes Kanter,,UTA,4319280,1st Round Pick,2013
Wesley Johnson,,PHO,4285560,1st Round Pick,2013
Ben Wallace,,DET,,,2013
Jared Dudley,,PHO,4250000,Bird Rights,2013
Marreese Speights,,CLE,4200000,Bird Rights,2013
Luis Scola,,PHO,4148510,Cap Space,2013
Bradley Beal,,WAS,4133280,1st Round Pick,2013
Dorell Wright,,PHI,4106000,MLE,2013
Udonis Haslem,,MIA,4060000,Cap Space,2013
Steve Novak,,NYK,4054054,Early Bird Rights,2013
O.J. Mayo,,DAL,4020000,Cap Space,2013
J.J. Hickson,,POR,4000000,Bird Rights,2013
Hakim Warrick,,ORL,4000000,,2013
Luke Ridnour,,MIN,4000000,Cap Space,2013
Mario Chalmers,,MIA,4000000,Bird Rights,2013
Steve Blake,,LAL,4000000,MLE,2013
Chauncey Billups,,LAC,4000000,Bird Rights,2013
Ian Mahinmi,,IND,4000000,Early Bird Rights,2013
Carl Landry,,GSW,4000000,MLE,2013
Brandon Rush,,GSW,4000000,Bird Rights,2013
Anthony Morrow,,DAL,4000000,Early Bird Rights,2013
Stephen Curry,,GSW,3958742,1st Round Pick,2013
Tiago Splitter,,SAS,3944000,MLE,2013
Kirk Hinrich,,CHI,3941000,MLE,2013
Tristan Thompson,,CLE,3894240,1st Round Pick,2013
DeMarcus Cousins,,SAC,3880800,1st Round Pick,2013
Roshown McLeod,,BOS,,,2013
Mike Dunleavy,,MIL,3750000,Cap Space,2013
Joel Anthony,,MIA,3750000,Bird Rights,2013
Ricky Rubio,,MIN,3741120,1st Round Pick,2013
Dion Waiters,,CLE,3726600,1st Round Pick,2013
Matt Bonner,,SAS,3630000,Bird Rights,2013
Thabo Sefolosha,,OKC,3600000,Bird Rights,2013
Jordan Hill,,LAL,3563600,Bird Rights,2013
Ekpe Udoh,,MIL,3524880,1st Round Pick,2013
Danny Green,,SAS,3500000,Early Bird Rights,2013
Shannon Brown,,PHO,3500000,Cap Space,2013
Chris Duhon,,LAL,3500000,MLE,2013
Gerald Green,,IND,3500000,Cap Space,2013
D.J. Augustin,,IND,3500000,Cap Space,2013
Alonzo Gee,,CLE,3500000,Early Bird Rights,2013
Johan Petro,,ATL,3500000,Cap Space,2013
Raymond Felton,,NYK,3480453,Cap Space,2013
Raja Bell,,UTA,3480000,,2013
Jonas Valanciunas,,TOR,3374640,1st Round Pick,2013
Thomas Robinson,,HOU,3374640,1st Round Pick,2013
DeMar DeRozan,,TOR,3344250,1st Round Pick,2013
Matt Carroll,,NOH,3300000,,2013
Tony Allen,,MEM,3300000,MLE,2013
Will Bynum,,DET,3250000,Early Bird Rights,2013
Corey Brewer,,DEN,3243000,MLE,2013
Greg Monroe,,DET,3217680,1st Round Pick,2013
Jan Vesely,,WAS,3202920,1st Round Pick,2013
Brandon Jennings,,MIL,3179493,1st Round Pick,2013
Timofey Mozgov,,DEN,3140429,Cap Space,2013
Shane Battier,,MIA,3135000,Mini MLE,2013
Josh McRoberts,,CHA,3135000,Mini MLE,2013
Gerald Henderson,,CHA,3101327,1st Round Pick,2013
Daequan Cook,,HOU,3090942,,2013
Jason Kidd,,NYK,3090000,Mini MLE,2013
Ray Allen,,MIA,3090000,Mini MLE,2013
Vince Carter,,DAL,3090000,Mini MLE,2013
Mirza Teletovic,,BRK,3090000,Mini MLE,2013
Damian Lillard,,POR,3065040,1st Round Pick,2013
Tyler Hansbrough,,IND,3055259,1st Round Pick,2013
Alexey Shved,,MIN,3017943,Cap Space,2013
Joel Freeland,,POR,2567512,Cap Space,2013
Darrell Arthur,,MEM,3006217,Bird Rights,2013
Travis Outlaw,,SAC,3000000,Cap Space,2013
Lavoy Allen,,PHI,3000000,Cap Room,2013
Jerryd Bayless,,MEM,3000000,MLE,2013
Carlos Delfino,,HOU,3000000,Cap Space,2013
Kosta Koufos,,DEN,3000000,Bird Rights,2013
Austin Daye,,MEM,2958077,1st Round Pick,2013
Al-Farouq Aminu,,NOH,2947800,1st Round Pick,2013
Nick Collison,,OKC,2929332,Bird Rights,2013
Bismack Biyombo,,CHA,2923920,1st Round Pick,2013
Dahntay Jones,,ATL,2900000,MLE,2013
Ron Harper,,LAL,,,2013
Kwame Brown,,PHI,2819044,Cap Space,2013
James Johnson,,SAC,2812006,1st Round Pick,2013
J.R. Smith,,NYK,2806452,Non Bird Rights,2013
Harrison Barnes,,GSW,2798040,1st Round Pick,2013
Gordon Hayward,,UTA,2709720,1st Round Pick,2013
Brandon Knight,,DET,2678640,1st Round Pick,2013
Jrue Holiday,,PHI,2674852,1st Round Pick,2013
Quentin Richardson,,ORL,2627400,,2013
Reggie Williams,,CHA,2612500,MLE,2013
Brevin Knight,,UTA,,,2013
Shawne Williams,,POR,2600000,,2013
Aaron Gray,,TOR,2575000,Room Exception,2013
Greg Stiemsma,,MIN,2575000,Room Exception,2013
Paul George,,IND,2574120,1st Round Pick,2013
Aaron Brooks,,SAC,2563581,,2013
Terrence Ross,,TOR,2563320,1st Round Pick,2013
Ty Lawson,,DEN,2544529,1st Round Pick,2013
Randy Foye,,UTA,2500000,MLE,2013
Jason Smith,,NOH,2500000,Bird Rights,2013
Kemba Walker,,CHA,2462400,1st Round Pick,2013
Cole Aldrich,,SAC,2445480,1st Round Pick,2013
Jeff Teague,,ATL,2433077,1st Round Pick,2013
Aaron Brooks,,HOU,2400000,Cap Space,2013
Andre Drummond,,DET,2356320,1st Round Pick,2013
Jimmer Fredette,,SAC,2339040,1st Round Pick,2013
Eric Maynor,,POR,2338721,1st Round Pick,2013
Xavier Henry,,NOH,2323200,1st Round Pick,2013
Darren Collison,,DAL,2319344,1st Round Pick,2013
Earl Watson,,UTA,2300000,MLE,2013
Omri Casspi,,CLE,2277306,1st Round Pick,2013
Serge Ibaka,,OKC,2253062,1st Round Pick,2013
Byron Mullens,,CHA,2253062,1st Round Pick,2013
DeShawn Stevenson,,ATL,2240450,Non Bird Rights,2013
Austin Rivers,,NOH,2238360,1st Round Pick,2013
Rodrigue Beaubois,,DAL,2227333,1st Round Pick,2013
C.J. Miles,,CLE,2225000,Cap Space,2013
Klay Thompson,,GSW,2222160,1st Round Pick,2013
Ed Davis,,MEM,2207040,1st Round Pick,2013
Taj Gibson,,CHI,2155811,1st Round Pick,2013
Meyers Leonard,,POR,2126520,1st Round Pick,2013
Alec Burks,,UTA,2111160,1st Round Pick,2013
Shammond Williams,,LAL,,,2013
Elton Brand,,DAL,2100500,Cap Space,2013
Patrick Patterson,,SAC,2096760,1st Round Pick,2013
Dante Cunningham,,MIN,2090000,MLE,2013
Wayne Ellington,,CLE,2083042,1st Round Pick,2013
Toney Douglas,,SAC,2067880,1st Round Pick,2013
Jeremy Lamb,,OKC,2020200,1st Round Pick,2013
Markieff Morris,,PHO,2005560,1st Round Pick,2013
Larry Sanders,,MIL,1991760,1st Round Pick,2013
Grant Hill,,LAC,1957000,BAE,2013
Marco Belinelli,,CHI,1957000,BAE,2013
Kendall Marshall,,PHO,1919160,1st Round Pick,2013
Marcus Morris,,PHO,1905360,1st Round Pick,2013
Brendan Haywood,,CHA,1886312,Cap Space,2013
Luke Babbitt,,POR,1892280,1st Round Pick,2013
John Henson,,MIL,1823280,1st Round Pick,2013
Kawhi Leonard,,SAS,1809840,1st Round Pick,2013
Karl Malone,,LAL,,,2013
Kevin Seraphin,,WAS,1797600,1st Round Pick,2013
Jeremy Evans,,UTA,1794872,Early Bird Rights,2013
James Jones,,MIA,1757161,,2013
Martell Webster,,WAS,1750000,MLE,2013
Maurice Harkless,,ORL,1731960,1st Round Pick,2013
Nikola Vucevic,,ORL,1719480,1st Round Pick,2013
Eric Bledsoe,,LAC,1707720,1st Round Pick,2013
Renaldo Balkman,,NYK,1675000,,2013
Anthony Randolph,,DEN,1674641,MLE,2013
Royce White,,HOU,1645440,1st Round Pick,2013
Iman Shumpert,,NYK,1633440,1st Round Pick,2013
Avery Bradley,,BOS,1630800,1st Round Pick,2013
Reggie Evans,,BRK,1622617,Non Bird Rights,2013
Sebastian Telfair,,TOR,1567500,MLE,2013
Tyler Zeller,,CLE,1563120,1st Round Pick,2013
Chris Singleton,,WAS,1551840,1st Round Pick,2013
John Lucas,,TOR,1500000,Cap Space,2013
Gustavo Ayon,,MIL,1500000,MLE,2013
James Jones,,MIA,1500000,Bird Rights,2013
Jodie Meeks,,LAL,1500000,Mini MLE,2013
Jeff Pendergraph,,IND,1500000,Cap Room,2013
Gary Forbes,,HOU,1500000,,2013
Viacheslav Kravtsov,,DET,1500000,MLE,2013
Jordan Farmar,,ATL,1500000,,2013
Terrence Jones,,HOU,1485000,1st Round Pick,2013
Tobias Harris,,ORL,1482000,1st Round Pick,2013
Jared Jeffries,,POR,1475106,,2013
Elliot Williams,,POR,1442880,1st Round Pick,2013
Andrew Nicholson,,ORL,1418160,1st Round Pick,2013
Nando De Colo,,SAS,1400000,BAE,2013
Trevor Booker,,WAS,1385280,1st Round Pick,2013
Willie Green,,LAC,1375000,Non Bird Rights,2013
Nolan Smith,,POR,1365720,1st Round Pick,2013
Donatas Motiejunas,,HOU,1361400,1st Round Pick,2013
Evan Fournier,,DEN,1361400,1st Round Pick,2013
Jamaal Tinsley,,UTA,1352181,Minimum Salary,2013
Kurt Thomas,,NYK,1352181,,2013
Rashard Lewis,,MIA,1352181,Minimum Salary,2013
Kenneth Faried,,DEN,1311240,1st Round Pick,2013
Jared Sullinger,,BOS,1306920,1st Round Pick,2013
Victor Claver,,POR,1300000,Cap Space,2013
Hamed Haddadi,,PHO,1300000,Non Bird Rights,2013
Dominique Jones,,DAL,1276560,,2013
Fab Melo,,BOS,1254720,1st Round Pick,2013
Earl Clark,,LAL,1240000,Early Bird,2013
Quincy Pondexter,,MEM,1234320,1st Round Pick,2013
Sasha Pavlovic,,POR,1232713,Early Bird Rights,2013
Reggie Jackson,,OKC,1208400,1st Round Pick,2013
John Jenkins,,ATL,1204560,1st Round Pick,2013
Hasheem Thabeet,,OKC,1200000,MLE,2013
Jordan Crawford,,BOS,1198680,1st Round Pick,2013
Greivis Vasquez,,NOH,1191240,1st Round Pick,2013
Christian Eyenga,,ORL,1174080,,2013
Lazar Hayward,,HOU,1174080,,2013
MarShon Brooks,,BRK,1160040,1st Round Pick,2013
Jared Cunningham,,DAL,1156320,1st Round Pick,2013
Ronnie Price,,POR,1146337,,2013
Jordan Hamilton,,DEN,1121520,1st Round Pick,2013
Tony Wroten,,MEM,1110120,1st Round Pick,2013
JaJuan Johnson,,HOU,1089240,,2013
Patty Mills,,SAS,1085120,Non Bird Rights,2013
Norris Cole,,MIA,1082520,1st Round Pick,2013
Cory Joseph,,SAS,1074720,1st Round Pick,2013
Miles Plumlee,,IND,1073280,1st Round Pick,2013
Kelenna Azubuike,,CLE,1069509,,2013
Jimmy Butler,,CHI,1066920,1st Round Pick,2013
Devin Ebanks,,LAL,1054389,Early Bird Rights,2013
Luke Harangody,,CLE,1054389,,2013
Luke Harangody,,CLE,1054389,Early Bird Rights,2013
DeJuan Blair,,SAS,1054000,MLE,2013
Arnett Moultrie,,PHI,1042320,1st Round Pick,2013
Perry Jones,,OKC,1035960,1st Round Pick,2013
Festus Ezeli,,GSW,1020960,1st Round Pick,2013
Shaun Livingston,,HOU,1000000,,2013
Jon Brockman,,HOU,1000000,,2013
Kyle Singler,,DET,1000000,MLE,2013
Jeremy Pargo,,CLE,1000000,,2013
Dominic McGuire,,TOR,992680,,2013
Brandan Wright,,DAL,992680,Minimum Salary,2013
C.J. Watson,,BRK,992680,Minimum Salary,2013
Darius Morris,,LAL,962195,Minimum Salary,2013
Ivan Johnson,,ATL,962195,Minimum Salary,2013
Ishmael Smith,,MIL,910491,Non Bird Rights,2013
Chandler Parsons,,HOU,888250,Cap Space,2013
DeMarre Carroll,,UTA,885120,Minimum Salary,2013
Chase Budinger,,MIN,885120,MLE,2013
Lance Stephenson,,IND,870000,MLE,2013
Marquis Teague,,CHI,857000,1st Round Pick,2013
Morris Almond,,WAS,,,2013
Maurice Evans,,WAS,,,2013
James Singleton,,WAS,,,2013
Cartier Martin,,WAS,915852,Minimum Salary,2013
A.J. Price,,WAS,885120,Minimum Salary,2013
Jason Collins,,WAS,1352181,Minimum Salary,2013
Leandro Barbosa,,WAS,1229255,Minimum Salary,2013
Alan Anderson,,TOR,885120,Minimum Salary,2013
Glenn Robinson,,SAS,,,2013
Damon Stoudamire,,SAS,,,2013
Jacque Vaughn,,SAS,,,2013
Nick Van Exel,,SAS,,,2013
Gary Neal,,SAS,854389,MLE,2013
Jermaine O'Neal,,PHO,1352181,Cap Space,2013
Royal Ivey,,PHI,1223166,Minimum Salary,2013
Damien Wilkins,,PHI,1223166,Minimum Salary,2013
Jeremy Richardson,,ORL,,,2013
Ronnie Brewer,,ORL,1069509,Minimum Salary,2013
Daniel Orton,,OKC,854389,Minimum Salary,2013
Mike Bibby,,NYK,,,2013
Baron Davis,,NYK,,,2013
Rasheed Wallace,,NYK,1352181,,2013
James White,,NYK,854389,Minimum Salary,2013
Roger Mason,,NOH,1223166,Minimum Salary,2013
Louis Amundson,,MIN,1069509,,2013
Marquis Daniels,,MIL,1229255,Minimum Salary,2013
Joel Przybilla,,MIL,1352181,Minimum Salary,2013
Marcus Williams,,MEM,,,2013
Gilbert Arenas,,MEM,,,2013
Lester Hudson,,MEM,,,2013
Leon Powe,,MEM,,,2013
Dexter Pittman,,MEM,854389,,2013
John Salley,,LAL,,,2013
Theo Ratliff,,LAL,,,2013
Joe Smith,,LAL,,,2013
Jim Jackson,,LAL,,,2013
Ira Newble,,LAL,,,2013
Horace Grant,,LAL,,,2013
Brian Shaw,,LAL,,,2013
Mitch Richmond,,LAL,,,2013
Antawn Jamison,,LAL,1352181,Minimum Salary,2013
Bobby Simmons,,LAC,,,2013
Ronny Turiaf,,LAC,1146337,Minimum Salary,2013
Ryan Hollins,,LAC,1069509,Minimum Salary,2013
Matt Barnes,,LAC,1229255,Minimum Salary,2013
Earl Boykins,,HOU,,,2013
Wesley Person,,DEN,,,2013
Delonte West,,DAL,1223166,,2013
Brian Scalabrine,,CHI,,,2013
Vladimir Radmanovic,,CHI,1352181,Minimum Salary,2013
Nate Robinson,,CHI,1146337,Minimum Salary,2013
Nazr Mohammed,,CHI,1352181,Minimum Salary,2013
Jerry Stackhouse,,BRK,1352181,Minimum Salary,2013
Keith Bogans,,BRK,1229255,Minimum Salary,2013
Andray Blatche,,BRK,1146337,Minimum Salary,2013
Stephon Marbury,,BOS,,,2013
Dana Barros,,BOS,,,2013
Grant Long,,BOS,,,2013
Mark Bryant,,BOS,,,2013
Michael Finley,,BOS,,,2013
Michael Olowokandi,,BOS,,,2013
P.J. Brown,,BOS,,,2013
Scot Pollard,,BOS,,,2013
Shaquille O'Neal,,BOS,,,2013
Carlos Arroyo,,BOS,,,2013
Chris Wilcox,,BOS,1352181,Minimum Salary,2013
Erick Dampier,,ATL,,,2013
Etan Thomas,,ATL,,,2013
Hilton Armstrong,,ATL,,,2013
Randolph Morris,,ATL,,,2013
Anthony Tolliver,,ATL,915852,Minimum Salary,2013
Draymond Green,,GSW,850000,MLE,2013
Brad Miller,,PHO,848000,,2013
Tyler Honeycutt,,HOU,809875,,2013
Kyle O'Quinn,,ORL,788872,MLE,2013
Shaun Livingston,,CLE,1100849,Minimum Salary,2013
Isaiah Thomas,,SAC,762195,Cap Space,2013
P.J. Tucker,,PHO,762195,Cap Space,2013
Charles Jenkins,,PHI,762195,Cap Space,2013
Justin Harper,,ORL,762195,,2013
E'Twaun Moore,,ORL,762195,Minimum Salary,2013
DeAndre Liggins,,OKC,762195,Minimum Salary,2013
Lance Thomas,,NOH,762195,MLE,2013
Malcolm Lee,,MIN,762195,Cap Space,2013
Trey Thompkins,,LAC,762195,,2013
Greg Smith,,HOU,762195,Room Exception,2013
Vernon Macklin,,DET,,,2013
Julyan Stone,,DEN,762195,Minimum Salary,2013
Josh Selby,,CLE,762195,,2013
Jon Leuer,,CLE,762195,Cap Space,2013
Jordan Williams,,ATL,762195,,2013
Jeremy Tyler,,ATL,762195,,2013
James Anderson,,HOU,741176,Cap Space,2013
Mickael Pietrus,,TOR,1005097,Minimum Salary,2013
Quincy Acy,,TOR,665000,Cap Space,2013
,,CHA,653356,Minimum Salary,2013
Doron Lamb,,ORL,650000,MLE,2013
Derek Fisher,,HOU,644005,,2013
Jae Crowder,,DAL,600941,Cap Space,2013
Martell Webster,,MIN,600000,Cap Space,2013
Jeff Taylor,,CHA,575000,Cap Space,2013
Garrett Temple,,WAS,572943,Minimum Salary,2013
Will Barton,,POR,550000,Cap Space,2013
Orlando Johnson,,IND,550000,Cap Space,2013
Daequan Cook,,CHI,595608,Minimum Salary,2013
Kevin Murphy,,UTA,473604,Minimum Salary,2013
Luke Zeller,,PHO,473604,,2013
Diante Garrett,,PHO,473604,Cap Space,2013
DeQuan Jones,,ORL,473604,Minimum Salary,2013
Pablo Prigioni,,NYK,473604,Minimum Salary,2013
Chris Copeland,,NYK,473604,Minimum Salary,2013
Brian Roberts,,NOH,473604,Minimum Salary,2013
Darius Miller,,NOH,473604,Minimum Salary,2013
Robert Sacre,,LAL,473604,Minimum Salary,2013
Ben Hansbrough,,IND,473604,Minimum Salary,2013
Kent Bazemore,,GSW,473604,Minimum Salary,2013
Khris Middleton,,DET,473604,MLE,2013
Kim English,,DET,473604,Minimum Salary,2013
Quincy Miller,,DEN,473604,MLE,2013
Bernard James,,DAL,473604,Minimum Salary,2013
Tyshawn Taylor,,BRK,473604,Minimum Salary,2013
Tornike Shengelia,,BRK,473604,Minimum Salary,2013
Mike Scott,,ATL,473604,Minimum Salary,2013
Josh Childress,,BRK,440386,,2013
Mike James,,DAL,636320,Minimum Salary,2013
Keyon Dooling,,BOS,400000,,2013
Kevin Jones,,CLE,390027,Minimum Salary,2013
Earl Barron,,WAS,384360,,2013
Sam Young,,IND,369668,,2013
Sam Young,,IND,402065,Minimum Salary,2013
Samardo Samuels,,CLE,356833,,2013
Mickael Gelabale,,MIN,346781,Minimum Salary,2013
Chris Johnson,,MIN,346781,Minimum Salary,2013
Chris Andersen,,MIA,540872,Minimum Salary,2013
Josh Harrellson,,MIA,322812,,2013
Terrel Harris,,MIA,313845,,2013
Shelvin Mack,,WAS,300000,,2013
Michael Eric,,CLE,300000,,2013
Patrick Beverley,,HOU,298092,Cap Space,2013
Josh Howard,,MIN,274775,,2013
Jeremy Pargo,,PHI,264527,,2013
Donald Sloan,,CLE,264527,,2013
Derek Fisher,,OKC,413608,Minimum Salary,2013
Troy Murphy,,DAL,250000,,2013
Terrence Williams,,BOS,244710,Minimum Salary,2013
Aron Baynes,,SAS,239588,Minimum Salary,2013
Scott Machado,,HOU,236082,,2013
Jarvis Varnado,,MIA,217301,Minimum Salary,2013
Derek Fisher,,DAL,206804,,2013
Darius Johnson-Odom,,LAL,200585,,2013
Maalik Wayns,,PHI,197799,,2013
Kris Joseph,,BOS,197799,,2013
Cory Higgins,,CHA,192791,,2013
Louis Amundson,,NOH,232775,Minimum Salary,2013
Darko Milicic,,BOS,180773,,2013
Kenyon Martin,,NYK,270436,Minimum Salary,2013
Chris Quinn,,CLE,169340,Cap Space,2013
Shavlik Randolph,,BOS,163500,Minimum Salary,2013
James Anderson,,SAS,160826,,2013
D.J. White,,BOS,156234,MInimum Salary,2013
Tim Ohlbrecht,,HOU,144867,Minimum Salary,2013
Jannero Pargo,,WAS,137387,,2013
Juwan Howard,,MIA,214758,Minimum Salary,2013
Dominic McGuire,,NOH,128464,,2013
Shelvin Mack,,ATL,103121,Minimum Salary,2013
Daniel Orton,,OKC,100000,,2013
Will Conroy,,MIN,100000,,2013
Terrel Harris,,NOH,94154,Minimum Salary,2013
Keyon Dooling,,MEM,119310,Minimum Salary,2013
Jannero Pargo,,CHA,108464,Cap Space,2013
Hollis Thompson,,OKC,75000,,2013
DaJuan Summers,,LAC,72892,Minimum Salary,2013
Chris Douglas-Roberts,,DAL,72892,,2013
Shelvin Mack,,WAS,71736,,2013
Eddy Curry,,DAL,55678,,2013
Kenyon Martin,,NYK,79540,,2013
Kenyon Martin,,NYK,79540,,2013
Lazar Hayward,,MIN,50258,,2013
Chris Johnson,,MIN,50258,,2013
Mickael Gelabale,,MIN,50258,,2013
Chris Johnson,,MIN,50258,,2013
Mickael Gelabale,,MIN,50258,,2013
Juwan Howard,,MIA,79540,,2013
Juwan Howard,,MIA,79540,,2013
Chris Andersen,,MIA,79540,,2013
Chris Andersen,,MIA,79540,,2013
DaJuan Summers,,LAC,52066,,2013
DaJuan Summers,,LAC,52066,,2013
Dominic McGuire,,IND,58393,,2013
Dominic McGuire,,IND,58393,,2013
Mike James,,DAL,79540,,2013
Mike James,,DAL,79540,,2013
Louis Amundson,,CHI,62912,,2013
Jannero Pargo,,CHA,72309,,2013
Jannero Pargo,,CHA,72309,,2013
Damion James,,BRK,50258,,2013
Shavlik Randolph,,BOS,58393,,2013
D.J. White,,BOS,53874,,2013
Shavlik Randolph,,BOS,58393,,2013
D.J. White,,BOS,53874,,2013
Terrence Williams,,BOS,52066,,2013
Jannero Pargo,,ATL,72309,,2013
Jannero Pargo,,ATL,72309,,2013
Kevin Jones,,CLE,50000,,2013
Justin Holiday,,PHI,47360,Minimum Salary,2013
Travis Leslie,,UTA,44835,,2013
Jeremy Pargo,,PHI,44835,,2013
Shelvin Mack,,PHI,44835,,2013
Shelvin Mack,,PHI,44835,,2013
Terrel Harris,,NOH,44835,,2013
Terrel Harris,,NOH,44835,,2013
Donald Sloan,,NOH,44835,,2013
Josh Harrellson,,MIA,44835,,2013
Malcolm Thomas,,GSW,44835,,2013
Justin Dentmon,,DAL,44835,,2013
Malcolm Thomas,,CHI,44835,,2013
Malcolm Thomas,,CHI,44835,,2013
Malcolm Thomas,,CHI,44835,Minimum Salary,2013
Shelvin Mack,,ATL,44835,,2013
Shelvin Mack,,ATL,44835,,2013
Jarvis Varnado,,BOS,39003,,2013
Solomon Jones,,NYK,37747,,2013
Lazar Hayward,,MIN,35181,,2013
Jerel McNeal,,UTA,33431,Minimum Salary,2013
Jerel McNeal,,UTA,27859,,2013
Maalik Wayns,,PHI,27859,,2013
Henry Sims,,NOH,27859,,2013
Jarvis Varnado,,MIA,27859,,2013
Jarvis Varnado,,MIA,27859,,2013
Chris Johnson,,MEM,27859,,2013
Chris Johnson,,MEM,27859,,2013
Maalik Wayns,,LAC,27859,,2013
Maalik Wayns,,LAC,27859,,2013
Scott Machado,,GSW,27859,,2013
Josh Akognon,,DAL,27859,,2013
Chris Wright,,DAL,27859,,2013
Kris Joseph,,BRK,27859,,2013
Andy Rautins,,OKC,25000,,2013
Sundiata Gaines,,IND,25000,,2013
